Brand,Model_Name,Launch_Year,RAM_GB,Storage_GB,Color,Price_INR,Battery_mAh,Back_Camera_MP,Front_Camera_MP,Processor,5G_Support,Image_URL,Avg_Rating,Total_Reviews,Positive_Reviews,Neutral_Reviews,Negative_Reviews,Review_Text
OnePlus,OnePlus Nord CE 2 (5G),2022,8,128,Blue,16400,4500,64,16,Dimensity 900,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%20CE%202%20%285G%29%20mobile%20phone,4,348,226,49,73,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord CE 2 (5G),2022,8,256,Black,22800,4500,64,16,Dimensity 900,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%20CE%202%20%285G%29%20mobile%20phone,4.3,475,328,92,55,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus Nord CE 2 (5G),2022,8,256,Blue,22800,4500,64,16,Dimensity 900,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%20CE%202%20%285G%29%20mobile%20phone,4.8,467,309,68,90,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus 12 (5G),2024,16,256,Black,22800,5400,50,32,Snapdragon 8 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%2012%20%285G%29%20mobile%20phone,4.7,224,160,32,32,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus 12 (5G),2024,16,256,Green,22800,5400,50,32,Snapdragon 8 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%2012%20%285G%29%20mobile%20phone,3.6,158,123,17,18,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus 12 (5G),2024,16,512,Black,35600,5400,50,32,Snapdragon 8 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%2012%20%285G%29%20mobile%20phone,3.5,448,355,49,44,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus 12 (5G),2024,16,512,Green,35600,5400,50,32,Snapdragon 8 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%2012%20%285G%29%20mobile%20phone,3.3,466,357,84,25,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,8,256,Gray,35543,4500,48,12,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4,90,67,11,12,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,6,256,Green,37961,5000,64,12,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,3.7,222,172,23,27,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,8,128,Black,50957,4500,108,12,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4.2,276,187,52,37,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,8,128,White,51560,5500,108,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4.1,166,109,18,39,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,8,128,White,74044,5500,64,12,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4.4,405,304,66,35,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,8,128,Green,28142,4500,50,12,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4.6,313,220,42,51,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,12,256,Blue,15502,5000,48,12,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,3.5,485,378,87,20,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
OnePlus,OnePlus Nord 4 (5G),2025,12,256,White,74943,4500,50,16,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=OnePlus%20Nord%204%20%285G%29%20mobile%20phone,4.2,105,66,13,26,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y20,2019,2,32,Gray,11036,4000,8,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.5,410,267,48,95,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2021,6,32,Green,9180,5000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.3,155,113,21,21,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y20,2022,4,64,Black,8212,6000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.1,117,80,16,21,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2021,6,32,Gray,7523,5000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,125,87,19,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y20,2023,2,128,Gray,5901,5000,8,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.7,93,62,17,14,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2022,6,64,Green,11267,4000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.1,85,59,12,14,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y21,2020,6,64,White,8773,4000,48,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.4,267,204,52,11,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y20,2019,2,32,Black,7979,5000,13,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.6,394,244,42,108,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2024,6,64,Blue,7315,5000,12,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.5,86,64,13,9,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y21,2021,2,64,Blue,5631,5000,8,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,386,273,50,63,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2020,6,64,White,7685,4000,12,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.6,74,58,13,3,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y20,2021,3,128,Black,7045,5000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.3,131,101,22,8,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2024,2,64,White,8834,4000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.6,477,346,67,64,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2021,4,64,Black,9628,4000,12,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.3,240,147,47,46,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2022,6,128,Gray,9726,4000,48,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.3,217,140,22,55,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y21,2021,6,128,Gray,5952,5000,13,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,329,235,33,61,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y20,2023,4,128,White,6492,5000,13,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.8,211,167,38,6,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2019,6,128,Blue,5272,5000,13,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,379,236,41,102,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y21,2022,4,32,Black,6589,5000,13,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,202,124,30,48,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2023,2,128,Gray,9410,5000,8,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4,391,291,43,57,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2024,6,64,Green,9305,6000,8,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.4,185,141,27,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y21,2023,4,128,Blue,5137,6000,8,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.7,268,198,52,18,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2020,2,64,White,8848,4000,13,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.4,386,261,42,83,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2024,6,128,Blue,6785,5000,13,8,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.7,188,147,26,15,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y21,2022,2,64,Blue,5759,6000,12,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4,461,362,51,48,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2021,2,64,Blue,7201,6000,12,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.2,151,100,17,34,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2024,2,128,Gray,8878,5000,12,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.6,467,349,69,49,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2021,2,64,White,8447,4000,12,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.4,378,269,74,35,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2024,2,128,Gray,8946,5000,48,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.8,450,278,81,91,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y21,2022,6,32,White,5045,6000,48,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.2,251,195,41,15,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y21,2022,4,128,White,5055,4000,8,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.6,159,117,29,13,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2019,4,128,Green,7061,5000,48,8,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.6,481,320,54,107,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2023,3,64,Gray,11796,4000,48,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.4,445,324,81,40,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y21,2024,2,64,Blue,5637,6000,48,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.3,156,105,20,31,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2024,4,128,Blue,10058,4000,8,5,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.5,346,256,65,25,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2021,3,32,Green,7800,6000,48,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.9,64,44,11,9,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2020,4,128,Blue,7474,6000,48,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,4.6,499,318,90,91,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y21,2023,2,64,White,7457,6000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.6,137,106,20,11,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2022,4,32,White,7440,6000,8,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,3.6,395,244,67,84,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2024,4,32,Gray,9928,6000,12,13,Helio G35,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.5,434,314,50,70,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y21,2022,3,32,Blue,6333,6000,48,13,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y21%20mobile%20phone,3.8,270,183,48,39,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Vivo,Vivo Y20,2021,3,32,White,6393,6000,12,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.8,172,109,19,44,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y20,2024,3,32,Blue,9558,4000,8,8,Unisoc,No,https://www.google.com/search?tbm=isch&q=Vivo%20Y20%20mobile%20phone,4.3,489,389,89,11,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Vivo,Vivo Y200 2025,2025,8,256,Gray,43166,4500,108,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4,214,171,39,4,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,128,Blue,49487,5000,50,32,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.6,487,344,91,52,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,12,256,Green,55922,4500,48,32,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.8,395,245,67,83,Battery performance is average. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,Black,36081,5500,64,16,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.3,120,89,19,12,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,256,Blue,31618,4500,64,16,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4,442,314,70,58,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,256,Blue,26988,5500,108,32,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.6,368,245,58,65,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,256,Blue,67043,5500,108,32,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.2,361,261,69,31,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,White,39299,5500,48,16,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.4,404,316,49,39,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,White,16501,4500,64,16,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.4,254,153,32,69,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,256,White,87661,5500,50,16,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4,491,330,81,80,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,256,Black,65345,4500,50,32,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.2,238,165,25,48,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,256,Gray,30135,4500,108,16,Snapdragon 7 Gen 3,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.4,395,305,58,32,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,256,Green,49143,5500,48,12,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.9,101,64,10,27,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,Gray,52717,4500,50,32,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.7,239,183,40,16,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,Blue,45474,4500,50,12,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.7,232,150,43,39,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,6,128,Green,73818,5000,50,16,Snapdragon 8 Gen 4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,4.5,317,241,43,33,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Vivo,Vivo Y200 2025,2025,8,256,Gray,27663,5500,48,16,Tensor G4,Yes,https://www.google.com/search?tbm=isch&q=Vivo%20Y200%202025%20mobile%20phone,3.3,191,139,28,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo F19,2021,6,128,Black,17760,5000,48,16,Snapdragon 662,No,https://www.google.com/search?tbm=isch&q=Oppo%20F19%20mobile%20phone,4.4,93,63,14,16,Battery is good and reliable. Camera is decent for normal use. Overall user feedback is positive. Performance is suitable for daily usage.
Oppo,Oppo F19,2021,6,128,Silver,17760,5000,48,16,Snapdragon 662,No,https://www.google.com/search?tbm=isch&q=Oppo%20F19%20mobile%20phone,3.7,118,82,19,17,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Reno 8 (5G),2022,8,128,Black,17760,4500,50,32,Dimensity 1300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Reno%208%20%285G%29%20mobile%20phone,3.6,134,94,16,24,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Reno 8 (5G),2022,8,128,Gold,17760,4500,50,32,Dimensity 1300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Reno%208%20%285G%29%20mobile%20phone,3.6,125,78,13,34,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Reno 8 (5G),2022,8,256,Black,23520,4500,50,32,Dimensity 1300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Reno%208%20%285G%29%20mobile%20phone,4.1,252,192,27,33,Battery performance is average. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Reno 8 (5G),2022,8,256,Gold,23520,4500,50,32,Dimensity 1300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Reno%208%20%285G%29%20mobile%20phone,4.7,145,107,23,15,Battery performance is average. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Oppo,Oppo A18,2023,4,128,Black,16400,5000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A18%20mobile%20phone,3.9,341,272,45,24,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A18,2023,4,128,Blue,16400,5000,8,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A18%20mobile%20phone,3.3,124,91,20,13,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo Find X7 (5G),2024,16,256,Black,22800,5000,50,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Find%20X7%20%285G%29%20mobile%20phone,3.6,305,212,58,35,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Find X7 (5G),2024,16,256,Brown,22800,5000,50,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Find%20X7%20%285G%29%20mobile%20phone,3.4,347,238,52,57,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Find X7 (5G),2024,16,512,Black,35600,5000,50,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Find%20X7%20%285G%29%20mobile%20phone,3.4,327,218,62,47,Battery is good and reliable. Camera quality is good. User feedback is mixed. Performance is suitable for daily usage.
Oppo,Oppo Find X7 (5G),2024,16,512,Brown,35600,5000,50,32,Dimensity 9300,Yes,https://www.google.com/search?tbm=isch&q=Oppo%20Find%20X7%20%285G%29%20mobile%20phone,4.6,335,258,52,25,Battery is good and reliable. Camera quality is good. Overall user feedback is positive. Performance is suitable for daily usage.
Oppo,Oppo A16,2022,3,32,Blue,5947,4000,13,13,Unisoc,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,3.7,64,48,7,9,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A17,2024,4,128,Blue,10922,4000,12,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Oppo%20A17%20mobile%20phone,3.9,305,205,47,53,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A16,2019,4,64,White,8314,5000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,3.3,455,338,65,52,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A17,2022,3,32,Black,5521,6000,12,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A17%20mobile%20phone,3.6,68,41,8,19,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A16,2020,3,32,Blue,6362,6000,12,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,4,275,214,40,21,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A16,2019,4,128,Black,7564,4000,48,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,4,141,105,21,15,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A17,2021,2,64,Green,11055,4000,8,8,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A17%20mobile%20phone,4.4,55,33,10,12,Battery performance is average. Camera is decent for normal use. Overall user feedback is positive. This phone does not have the best processor.
Oppo,Oppo A16,2019,4,64,White,8766,6000,48,5,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,4.1,234,140,46,48,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A16,2019,2,64,White,11982,5000,13,13,Helio G85,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,3.6,128,82,21,25,Battery is good and reliable. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A17,2024,3,32,Blue,9147,4000,8,5,Snapdragon 450,No,https://www.google.com/search?tbm=isch&q=Oppo%20A17%20mobile%20phone,3.4,144,88,27,29,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
Oppo,Oppo A16,2019,3,32,Green,7716,4000,8,5,Helio G35,No,https://www.google.com/search?tbm=isch&q=Oppo%20A16%20mobile%20phone,3.3,109,84,20,5,Battery performance is average. Camera is decent for normal use. User feedback is mixed. This phone does not have the best processor.
